"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas","IMCRA 4 Regions","IBRA 7 Regions","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"b2705bad-8117-4dfc-8e53-091a515185cc","9436975","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.2762648925","151.6137519136","","-32.2762648925","151.6137519136","","29120.0","Australia","New South Wales","Dungog (A)","","NSW North Coast","","","","","","dimery","2018","01","11","2018-01-11","2018-01-11T10:56","HumanObservation","HumanObservation","present","","","","true","true"
"b213faa3-d3f7-4918-b96f-7cf19e0dd843","16655300","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-31.632549","152.833871","","-31.632549","152.833871","","100.0","Australia","New South Wales","Port Macquarie-Hastings (A)","","NSW North Coast","","","","","","Thomas Mesaglio","2018","01","07","2018-01-07","2018/01/07 05:47 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"b16d0220-6acf-43da-995b-fdd7f8b21880","10110661","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-35.41","150.44","","-35.41","150.44","","","Australia","New South Wales","","Southeast Shelf Transition","","","","","","","Joel Poyitt","2014","01","04","2014-01-04","2014-01-04","HumanObservation","HumanObservation","present","","","","true","true"
"b16543c8-647e-4670-b810-bf555a141458","K.469649","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.52771","150.62907","","-33.52771","150.62907","","10000.0","Australia","New South Wales","Hawkesbury (C)","","Sydney Basin","","","","","","","1953","01","25","1953-01-25","","PreservedSpecimen","PreservedSpecimen","present","Female","","","true","true"
"a8d39055-aa22-4d9b-a90a-e1bbae98b5bd","19606461","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.59559952","150.96006348","","-33.59559952","150.96006348","","3.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","Christie","2019","01","13","2019-01-13","2019-01-13 3:16:13 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"a8b472d3-5036-4713-9746-c69bf105d791","9409371","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.594775","151.137307","","-33.594775","151.137307","","110.0","Australia","New South Wales","Hornsby (A)","","Sydney Basin","","","","","","Nicole Matthews","2018","01","06","2018-01-06","2018-01-06","HumanObservation","HumanObservation","present","","","","true","true"
"a5c3ac5c-eff0-4c16-b2d8-efb8f81cd70f","9535493","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.37481","151.330352","","-33.37481","151.330352","","","Australia","New South Wales","Gosford (C)","","Sydney Basin","","","","","","Nicole Worrall","2018","01","09","2018-01-09","2018-01-09","HumanObservation","HumanObservation","present","","","","true","true"
"a58569a9-4d69-4c8c-a67e-383613641455","HEM866","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","","-27.75","153.13","WGS84","-27.75","153.13","","","Australia","Queensland","Logan (C)","","South Eastern Queensland","","","","","1","A. L. Watson","1973","01","16","1973-01-16","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"9dfe2ea6-1ce0-4fb9-862b-c4ad7c44d7bf","9402473","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-29.4357804582","153.3570235783","","-29.4357804582","153.3570235783","","5.0","Australia","New South Wales","Clarence Valley (A)","","South Eastern Queensland","","","","","","oscar1","2018","01","08","2018-01-08","Mon Jan 08 2018 13:56:00 GMT+1100 (GMT+11)","HumanObservation","HumanObservation","present","","","","true","true"
"9ac35d5a-8b68-48db-ba22-f34948561bae","K.287046","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-31.45750","152.73249","","-31.4575","152.73249","","","Australia","New South Wales","Port Macquarie-Hastings (A)","","NSW North Coast","","","","","","Day, K. A.","1999","01","11","1999-01-11","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"99818536-14d4-47bf-ab40-cba875510c3e","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1902","Questagame weekly feed","","","","","CC-BY-NC","","","","-32.7","152.2","WGS84","-32.7","152.2","","","Australia","New South Wales","Great Lakes (A)","","NSW North Coast","","","","","","The Myall Mob|questagame.com","2018","01","10","2018-01-10","","","HumanObservation","present","","","","true","true"
"932e97e5-ca0f-4dd5-a015-1eccaa800362","9609072","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-35.3244719993","150.4812734018","","-35.3244719993","150.4812734018","","84.0","Australia","New South Wales","Shoalhaven (C)","","Sydney Basin","","","","","","Joel Poyitt","2018","01","25","2018-01-25","Thu Jan 25 2018 15:36:29 GMT+1100 (GMT+11)","HumanObservation","HumanObservation","present","","","","true","true"
"92e0f0bf-ca6d-4202-b2d2-9808a6c4a0c0","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1902","Questagame weekly feed","","","","","CC-BY-NC","","","","-33.0","151.1","WGS84","-33.0","151.1","","","Australia","New South Wales","Cessnock (C)","","Sydney Basin","","","","","","PJ|questagame.com","2018","01","17","2018-01-17","","","HumanObservation","present","","","","true","true"
"844a2056-d882-44ba-a7d1-831eecde3dd5","20-002416","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr742","South Australian Museum Terrestrial Invertebrate Images","in22","South Australian Museum","co56","South Australian Museum Terrestrial Invertebrate Collection","CC-BY 4.0 (Int)","SAMA","Entomology","Springwood 0 dir, AU NSW","-33.683","150.55","","-33.683","150.55","","5000.0","Australia","New South Wales","Blue Mountains (C)","","Sydney Basin","","","","","","Angel F.","1947","01","","1947-01-01","","PreservedSpecimen","PreservedSpecimen","present","U","pinned","","true","true"
"831583de-abd6-40f7-9b85-43e9f254b9f9","9615878","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-30.3928668313","153.0778312683","","-30.3928668313","153.0778312683","","244.0","Australia","New South Wales","Coffs Harbour (C)","","NSW North Coast","","","","","","Nick Lambert","2018","01","21","2018-01-21","2018/01/21 1:50 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"826d9917-fc40-4b73-9b82-fc52684a374b","K287062","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Wedderburn","-34.1248","150.8394","","-34.1248","150.8394","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","2003","01","15","2003-01-15","","","PreservedSpecimen","present","","","","true","true"
"74cb770e-b5a8-47d8-8915-53c72d2b5e73","K.287015","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.74849","151.15111","","-33.74849","151.15111","","10000.0","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","","Musgrave, Mr A.","1943","01","03","1943-01-03","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"72fa197b-8eac-4ef3-a3a8-2cfe1b6cc06e","9410494","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.0820090472","152.4436101319","","-32.0820090472","152.4436101319","","29146.0","Australia","New South Wales","Great Lakes (A)","","NSW North Coast","","","","","","stennings","2018","01","08","2018-01-08","2018-01-08T16:55","HumanObservation","HumanObservation","present","","","","true","true"
"71b425b5-34fb-4e56-936c-96bae20caf18","K286997","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Baulkham Hills","-33.7607","150.993","","-33.7607","150.993","","","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","","1966","01","","1966-01-01","","","PreservedSpecimen","present","","","","true","true"
"6bd87ddf-40d2-4870-b65f-5f6669c769ee","K287064","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Wedderburn","-34.1326","150.817","","-34.1326","150.817","","","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","","2003","01","15","2003-01-15","","","PreservedSpecimen","present","","","","true","true"
"6a07e0a0-76ce-4857-8bad-f9a50cde790f","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Double Drummer)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr364","ALA species sightings and OzAtlas","","","","","CC-BY","","","","-28.93703","152.609779","","-28.93703","152.609779","","","Australia","New South Wales","Kyogle (A)","","South Eastern Queensland","","","","","150","Peter Brice","2018","01","26","2018-01-26","","HumanObservation","HumanObservation","unknown","","","","true","true"
"695edc65-ecf5-4118-b744-8de9ae436e97","K.286998","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-35.22721","150.48999","","-35.22721","150.48999","","10000.0","Australia","New South Wales","Shoalhaven (C)","","Sydney Basin","","","","","","Green, A.","1969","01","03","1969-01-03","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"67b67083-8f4d-4b71-a183-4b7373106923","K.286997","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.800","151.0","","-33.8","151.0","","10000.0","Australia","New South Wales","Parramatta (C)","","Sydney Basin","","","","","","P. Bentley","1966","01","","1966-01-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"66385572-7d1b-4938-91fc-2ed1fbc60f36","K287049","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Putty","-32.97","150.67","","-32.97","150.67","","","Australia","New South Wales","Singleton (A)","","Sydney Basin","","","","","","","1999","01","20","1999-01-20","","","PreservedSpecimen","present","","","","true","true"
"65cc353e-bf78-49c8-86f9-c633a877a641","9571678","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-35.398216","150.442657","","-35.398216","150.442657","","216.0","Australia","New South Wales","Shoalhaven (C)","","Sydney Basin","","","","","","Joel Poyitt","2018","01","23","2018-01-23","2018-01-23","HumanObservation","HumanObservation","present","","","","true","true"
"60285bb2-3ea7-4fc5-bd42-e078aec749e4","K.287026","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-32.24860","152.41788","","-32.2486","152.41788","","10000.0","Australia","New South Wales","Great Lakes (A)","","NSW North Coast","","","","","","Williams, G.","1981","01","28","1981-01-28","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
